ESPECIE;GRUPO;CATEGORIA;LANCE;VALOR FINAL;TIPO;SITUACAO;MUNICIPIO;UF;PESO;IDADE
BOVINOS;Femea(s);Vaca(s);104,104;6.650,00;6.650,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilha(s);104,103;5.020,00;10.040,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Macho(s);Garrotinho(s);104,102;3.500,00;3.500,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,101;2.000,00;2.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,100;1.900,00;1.900,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,099;5.250,00;5.250,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Garrote(s);104,098;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilhota(s);104,097;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;4;0;0
BOVINOS;Macho(s);Bezerro(s);104,096;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Macho(s);Bezerro(s);104,095;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;6;0;0
BOVINOS;Femea(s);Novilha(s);104,094;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Vaca(s);104,093;3.000,00;3.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
AVES;Macho(s);Adulto(s);104,092;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Femea(s);Filhote(s);104,091;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Femea(s);Filhote(s);104,090;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Macho(s);Jovem(s);104,089;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Femea(s);Jovem(s);104,088;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Macho(s);Filhote(s);104,087;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Macho(s);Adulto(s);104,086;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Macho(s);Jovem(s);104,085;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Macho(s);Adulto(s);104,084;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
BOVINOS;Femea(s);Novilha(s);104,083;1.900,00;5.700,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;3;0;0
BOVINOS;Femea(s);Novilhota(s);104,082;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;12;0;0
AVES;Macho(s);Adulto(s);104,081;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
BOVINOS;Femea(s);Novilhota(s);104,080;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;12;0;0
BOVINOS;Femea(s);Novilha(s);104,079;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;16;0;0
BOVINOS;Macho(s);Bezerro(s);104,078;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;5;0;0
BOVINOS;Macho(s);Garrotinho(s);104,077;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;4;0;0
BOVINOS;Femea(s);Bezerra(s);104,076;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Novilha(s);104,075;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Novilha(s);104,074;2.800,00;5.600,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Macho(s);Bezerro(s);104,073;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;11;0;0
BOVINOS;Macho(s);Bezerro(s);104,072;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;3;0;0
BOVINOS;Femea(s);Bezerra(s);104,071;1.780,00;1.780,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
